DECL_LAB,PERIOD_LAB,PRCCODE_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Poland","Jan.-Dec. 2017","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Expansible polystyrene, in primary forms","PRODQNT",96394000
"Poland","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",46725000
"Poland","Jan.-Dec. 2017","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PRODQNT",1023000
"Poland","Jan.-Dec. 2017","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PRODQNT",122000
"Poland","Jan.-Dec. 2017","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",8236000
"Poland","Jan.-Dec. 2017","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",98177000
"Poland","Jan.-Dec. 2017","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2017","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Poland","Jan.-Dec. 2017","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PRODQNT",127426000
"Poland","Jan.-Dec. 2017","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",0
"Poland","Jan.-Dec. 2017","Polypropylene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polypropylene, in primary forms","PRODQNT",291638000
"Poland","Jan.-Dec. 2017","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2017","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Other polyethylene terephthalate in primary forms","PRODQNT",216369000
"Poland","Jan.-Dec. 2018","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Expansible polystyrene, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",52604000
"Poland","Jan.-Dec. 2018","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PRODQNT",531000
"Poland","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",4765000
"Poland","Jan.-Dec. 2018","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",46141000
"Poland","Jan.-Dec. 2018","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",108472000
"Poland","Jan.-Dec. 2018","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2018","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Poland","Jan.-Dec. 2018","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PRODQNT",194146000
"Poland","Jan.-Dec. 2018","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",0
"Poland","Jan.-Dec. 2018","Polypropylene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polypropylene, in primary forms","PRODQNT",287082000
"Poland","Jan.-Dec. 2018","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2018","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Other polyethylene terephthalate in primary forms","PRODQNT",227593000
"Poland","Jan.-Dec. 2019","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Expansible polystyrene, in primary forms","PRODQNT",110577000
"Poland","Jan.-Dec. 2019","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",54878000
"Poland","Jan.-Dec. 2019","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PRODQNT",531000
"Poland","Jan.-Dec. 2019","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PRODQNT",119000
"Poland","Jan.-Dec. 2019","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",9073000
"Poland","Jan.-Dec. 2019","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",40123000
"Poland","Jan.-Dec. 2019","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",107248000
"Poland","Jan.-Dec. 2019","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2019","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Poland","Jan.-Dec. 2019","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PRODQNT",191840000
"Poland","Jan.-Dec. 2019","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",0
"Poland","Jan.-Dec. 2019","Polypropylene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polypropylene, in primary forms","PRODQNT",351050000
"Poland","Jan.-Dec. 2019","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2019","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Other polyethylene terephthalate in primary forms","PRODQNT",218910000
"Poland","Jan.-Dec. 2020","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Linear polyethylene having a specific gravity < 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PRODQNT",7602000
"Poland","Jan.-Dec. 2020","Expansible polystyrene, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Expansible polystyrene, in primary forms","PRODQNT",103044000
"Poland","Jan.-Dec. 2020","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",53228000
"Poland","Jan.-Dec. 2020","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PRODQNT",0
"Poland","Jan.-Dec. 2020","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polyvinyl chloride, not mixed with any other substances, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",36111000
"Poland","Jan.-Dec. 2020","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",94154000
"Poland","Jan.-Dec. 2020","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"Poland","Jan.-Dec. 2020","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polymers of halogenated olefins, in primary forms, n.e.c.","PRODQNT",0
"Poland","Jan.-Dec. 2020","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"Poland","Jan.-Dec. 2020","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PRODQNT",189103000
"Poland","Jan.-Dec. 2020","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
